sex,race,topic,llm,experiment_index,debate_iter,metric,value
2,2,4,4,22,1,1,0
2,2,4,4,22,1,0,0
2,3,4,4,22,1,1,0
2,3,4,4,22,1,0,0
1,1,4,4,22,2,1,0
1,1,4,4,22,2,0,0
1,2,4,4,22,2,1,0
1,2,4,4,22,2,0,0
1,3,4,4,22,2,1,0
1,3,4,4,22,2,0,0
2,1,4,4,22,2,1,0
2,1,4,4,22,2,0,0
2,2,4,4,22,2,1,0
2,2,4,4,22,2,0,0
2,3,4,4,22,2,1,0
2,3,4,4,22,2,0,0
1,1,4,4,22,3,1,0
1,1,4,4,22,3,0,0
1,2,4,4,22,3,1,0
1,2,4,4,22,3,0,0
1,3,4,4,22,3,1,0
1,3,4,4,22,3,0,0
2,1,4,4,22,3,1,0
2,1,4,4,22,3,0,0
2,2,4,4,22,3,1,0
2,2,4,4,22,3,0,0
2,3,4,4,22,3,1,0
2,3,4,4,22,3,0,0
1,1,4,4,22,4,1,0
1,1,4,4,22,4,0,0
1,2,4,4,22,4,1,0
1,2,4,4,22,4,0,0
1,3,4,4,22,4,1,0
1,3,4,4,22,4,0,0
2,1,4,4,22,4,1,0
2,1,4,4,22,4,0,0
2,2,4,4,22,4,1,0
2,2,4,4,22,4,0,0
2,3,4,4,22,4,1,0
2,3,4,4,22,4,0,0
1,1,4,4,22,5,1,0
1,1,4,4,22,5,0,0
1,2,4,4,22,5,1,0
1,2,4,4,22,5,0,0
1,3,4,4,22,5,1,0
1,3,4,4,22,5,0,0
2,1,4,4,22,5,1,0
2,1,4,4,22,5,0,0
2,2,4,4,22,5,1,0
2,2,4,4,22,5,0,0
2,3,4,4,22,5,1,0
2,3,4,4,22,5,0,0
1,1,4,4,22,6,1,0
1,1,4,4,22,6,0,0
1,2,4,4,22,6,1,0
1,2,4,4,22,6,0,0
1,3,4,4,22,6,1,0
1,3,4,4,22,6,0,0
2,1,4,4,22,6,1,0
2,1,4,4,22,6,0,0
2,2,4,4,22,6,1,0
2,2,4,4,22,6,0,0
2,3,4,4,22,6,1,0
2,3,4,4,22,6,0,0
1,1,4,4,22,7,1,0
1,1,4,4,22,7,0,0
1,2,4,4,22,7,1,0
1,2,4,4,22,7,0,0
1,3,4,4,22,7,1,0
1,3,4,4,22,7,0,0
2,1,4,4,22,7,1,0
2,1,4,4,22,7,0,0
2,2,4,4,22,7,1,0
2,2,4,4,22,7,0,0
2,3,4,4,22,7,1,0
2,3,4,4,22,7,0,0
1,1,4,4,22,8,1,0
1,1,4,4,22,8,0,0
1,2,4,4,22,8,1,0
1,2,4,4,22,8,0,0
1,3,4,4,22,8,1,0
1,3,4,4,22,8,0,0
2,1,4,4,22,8,1,0
2,1,4,4,22,8,0,0
2,2,4,4,22,8,1,0
2,2,4,4,22,8,0,0
2,3,4,4,22,8,1,0
2,3,4,4,22,8,0,0
1,1,4,4,22,9,1,0
1,1,4,4,22,9,0,0
1,2,4,4,22,9,1,0
1,2,4,4,22,9,0,0
1,3,4,4,22,9,1,0
1,3,4,4,22,9,0,0
2,1,4,4,22,9,1,0
2,1,4,4,22,9,0,0
2,2,4,4,22,9,1,0
2,2,4,4,22,9,0,0
2,3,4,4,22,9,1,0
2,3,4,4,22,9,0,0
1,1,4,4,22,10,1,0
1,1,4,4,22,10,0,0
1,2,4,4,22,10,1,0
1,2,4,4,22,10,0,0
1,3,4,4,22,10,1,0
1,3,4,4,22,10,0,0
2,1,4,4,22,10,1,0
2,1,4,4,22,10,0,0
2,2,4,4,22,10,1,0
2,2,4,4,22,10,0,0
2,3,4,4,22,10,1,0
2,3,4,4,22,10,0,0
1,1,4,4,23,1,1,0
1,1,4,4,23,1,0,0
1,2,4,4,23,1,1,0
1,2,4,4,23,1,0,0
1,3,4,4,23,1,1,0
1,3,4,4,23,1,0,0
2,1,4,4,23,1,1,0
2,1,4,4,23,1,0,0
2,2,4,4,23,1,1,0
2,2,4,4,23,1,0,0
2,3,4,4,23,1,1,0
2,3,4,4,23,1,0,0
1,1,4,4,23,2,1,0
1,1,4,4,23,2,0,0
1,2,4,4,23,2,1,0
1,2,4,4,23,2,0,0
1,3,4,4,23,2,1,0
1,3,4,4,23,2,0,0
2,1,4,4,23,2,1,0
2,1,4,4,23,2,0,0
2,2,4,4,23,2,1,0
2,2,4,4,23,2,0,0
2,3,4,4,23,2,1,0
2,3,4,4,23,2,0,0
1,1,4,4,23,3,1,0
1,1,4,4,23,3,0,0
1,2,4,4,23,3,1,0
1,2,4,4,23,3,0,0
1,3,4,4,23,3,1,0
1,3,4,4,23,3,0,0
2,1,4,4,23,3,1,0
2,1,4,4,23,3,0,0
2,2,4,4,23,3,1,0
2,2,4,4,23,3,0,0
2,3,4,4,23,3,1,0
2,3,4,4,23,3,0,0
1,1,4,4,23,4,1,0
1,1,4,4,23,4,0,0
1,2,4,4,23,4,1,0
1,2,4,4,23,4,0,0
1,3,4,4,23,4,1,0
1,3,4,4,23,4,0,0
2,1,4,4,23,4,1,0
2,1,4,4,23,4,0,0
2,2,4,4,23,4,1,0
2,2,4,4,23,4,0,0
2,3,4,4,23,4,1,0
2,3,4,4,23,4,0,0
1,1,4,4,23,5,1,0
1,1,4,4,23,5,0,0
1,2,4,4,23,5,1,0
1,2,4,4,23,5,0,0
1,3,4,4,23,5,1,0
1,3,4,4,23,5,0,0
2,1,4,4,23,5,1,0
2,1,4,4,23,5,0,0
2,2,4,4,23,5,1,0
2,2,4,4,23,5,0,0
2,3,4,4,23,5,1,0
2,3,4,4,23,5,0,0
1,1,4,4,23,6,1,0
1,1,4,4,23,6,0,0
1,2,4,4,23,6,1,0
1,2,4,4,23,6,0,0
1,3,4,4,23,6,1,0
1,3,4,4,23,6,0,0
2,1,4,4,23,6,1,0
2,1,4,4,23,6,0,0
2,2,4,4,23,6,1,0
2,2,4,4,23,6,0,0
2,3,4,4,23,6,1,0
2,3,4,4,23,6,0,0
1,1,4,4,23,7,1,0
1,1,4,4,23,7,0,0
1,2,4,4,23,7,1,0
1,2,4,4,23,7,0,0
1,3,4,4,23,7,1,0
1,3,4,4,23,7,0,0
2,1,4,4,23,7,1,0
2,1,4,4,23,7,0,0
2,2,4,4,23,7,1,0
2,2,4,4,23,7,0,0
2,3,4,4,23,7,1,0
2,3,4,4,23,7,0,0
1,1,4,4,23,8,1,0
1,1,4,4,23,8,0,0
1,2,4,4,23,8,1,0
1,2,4,4,23,8,0,0
1,3,4,4,23,8,1,0
1,3,4,4,23,8,0,0
2,1,4,4,23,8,1,0
2,1,4,4,23,8,0,0
2,2,4,4,23,8,1,0
2,2,4,4,23,8,0,0
2,3,4,4,23,8,1,0
2,3,4,4,23,8,0,0
1,1,4,4,23,9,1,0
1,1,4,4,23,9,0,0
1,2,4,4,23,9,1,0
1,2,4,4,23,9,0,0
1,3,4,4,23,9,1,0
1,3,4,4,23,9,0,0
2,1,4,4,23,9,1,0
2,1,4,4,23,9,0,0
2,2,4,4,23,9,1,0
2,2,4,4,23,9,0,0
2,3,4,4,23,9,1,0
2,3,4,4,23,9,0,0
1,1,4,4,23,10,1,0
1,1,4,4,23,10,0,0
1,2,4,4,23,10,1,0
1,2,4,4,23,10,0,0
1,3,4,4,23,10,1,0
1,3,4,4,23,10,0,0
2,1,4,4,23,10,1,0
2,1,4,4,23,10,0,0
2,2,4,4,23,10,1,0
2,2,4,4,23,10,0,0
2,3,4,4,23,10,1,0
2,3,4,4,23,10,0,0
1,1,4,4,24,1,1,0
1,1,4,4,24,1,0,0
1,2,4,4,24,1,1,0
1,2,4,4,24,1,0,0
1,3,4,4,24,1,1,0
1,3,4,4,24,1,0,0
2,1,4,4,24,1,1,0
2,1,4,4,24,1,0,0
2,2,4,4,24,1,1,0
2,2,4,4,24,1,0,0
2,3,4,4,24,1,1,0
2,3,4,4,24,1,0,0
1,1,4,4,24,2,1,0
1,1,4,4,24,2,0,0
1,2,4,4,24,2,1,0
1,2,4,4,24,2,0,0
1,3,4,4,24,2,1,0
1,3,4,4,24,2,0,0
2,1,4,4,24,2,1,0
2,1,4,4,24,2,0,0
2,2,4,4,24,2,1,0
2,2,4,4,24,2,0,0
2,3,4,4,24,2,1,0
2,3,4,4,24,2,0,0
1,1,4,4,24,3,1,0
1,1,4,4,24,3,0,0
1,2,4,4,24,3,1,0
1,2,4,4,24,3,0,0
1,3,4,4,24,3,1,0
1,3,4,4,24,3,0,0
2,1,4,4,24,3,1,0
2,1,4,4,24,3,0,0
2,2,4,4,24,3,1,0
2,2,4,4,24,3,0,0
2,3,4,4,24,3,1,0
2,3,4,4,24,3,0,0
1,1,4,4,24,4,1,0
1,1,4,4,24,4,0,0
1,2,4,4,24,4,1,0
1,2,4,4,24,4,0,0
1,3,4,4,24,4,1,0
1,3,4,4,24,4,0,0
2,1,4,4,24,4,1,0
2,1,4,4,24,4,0,0
2,2,4,4,24,4,1,0
2,2,4,4,24,4,0,0
2,3,4,4,24,4,1,0
2,3,4,4,24,4,0,0
1,1,4,4,24,5,1,0
1,1,4,4,24,5,0,0
1,2,4,4,24,5,1,0
1,2,4,4,24,5,0,0
1,3,4,4,24,5,1,0
1,3,4,4,24,5,0,0
2,1,4,4,24,5,1,0
2,1,4,4,24,5,0,0
2,2,4,4,24,5,1,0
2,2,4,4,24,5,0,0
2,3,4,4,24,5,1,0
2,3,4,4,24,5,0,0
1,1,4,4,24,6,1,0
1,1,4,4,24,6,0,0
1,2,4,4,24,6,1,0
1,2,4,4,24,6,0,0
1,3,4,4,24,6,1,0
1,3,4,4,24,6,0,0
2,1,4,4,24,6,1,0
2,1,4,4,24,6,0,0
2,2,4,4,24,6,1,0
2,2,4,4,24,6,0,0
2,3,4,4,24,6,1,0
2,3,4,4,24,6,0,0
1,1,4,4,24,7,1,0
1,1,4,4,24,7,0,0
1,2,4,4,24,7,1,0
1,2,4,4,24,7,0,0
1,3,4,4,24,7,1,0
1,3,4,4,24,7,0,0
2,1,4,4,24,7,1,0
2,1,4,4,24,7,0,0
2,2,4,4,24,7,1,0
2,2,4,4,24,7,0,0
2,3,4,4,24,7,1,0
2,3,4,4,24,7,0,0
1,1,4,4,24,8,1,0
1,1,4,4,24,8,0,0
1,2,4,4,24,8,1,0
1,2,4,4,24,8,0,0
1,3,4,4,24,8,1,0
1,3,4,4,24,8,0,0
2,1,4,4,24,8,1,0
2,1,4,4,24,8,0,0
2,2,4,4,24,8,1,0
2,2,4,4,24,8,0,0
2,3,4,4,24,8,1,0
2,3,4,4,24,8,0,0
1,1,4,4,24,9,1,0
1,1,4,4,24,9,0,0
1,2,4,4,24,9,1,0
1,2,4,4,24,9,0,0
1,3,4,4,24,9,1,0
1,3,4,4,24,9,0,0
2,1,4,4,24,9,1,0
2,1,4,4,24,9,0,0
2,2,4,4,24,9,1,0
2,2,4,4,24,9,0,0
2,3,4,4,24,9,1,0
2,3,4,4,24,9,0,0
1,1,4,4,24,10,1,0
1,1,4,4,24,10,0,0
1,2,4,4,24,10,1,0
1,2,4,4,24,10,0,0
1,3,4,4,24,10,1,0
1,3,4,4,24,10,0,0
2,1,4,4,24,10,1,0
2,1,4,4,24,10,0,0
2,2,4,4,24,10,1,0
2,2,4,4,24,10,0,0
2,3,4,4,24,10,1,0
2,3,4,4,24,10,0,0
1,1,4,4,25,1,1,0
1,1,4,4,25,1,0,0
1,2,4,4,25,1,1,0
1,2,4,4,25,1,0,0
1,3,4,4,25,1,1,0
1,3,4,4,25,1,0,0
2,1,4,4,25,1,1,0
2,1,4,4,25,1,0,0
2,2,4,4,25,1,1,0
2,2,4,4,25,1,0,0
2,3,4,4,25,1,1,0
2,3,4,4,25,1,0,0
1,1,4,4,25,2,1,0
1,1,4,4,25,2,0,0
1,2,4,4,25,2,1,0
1,2,4,4,25,2,0,0
1,3,4,4,25,2,1,0
1,3,4,4,25,2,0,0
2,1,4,4,25,2,1,0
2,1,4,4,25,2,0,0
2,2,4,4,25,2,1,0
2,2,4,4,25,2,0,0
2,3,4,4,25,2,1,0
2,3,4,4,25,2,0,0
1,1,4,4,25,3,1,0
1,1,4,4,25,3,0,0
1,2,4,4,25,3,1,0
1,2,4,4,25,3,0,0
1,3,4,4,25,3,1,0
1,3,4,4,25,3,0,0
2,1,4,4,25,3,1,0
2,1,4,4,25,3,0,0
2,2,4,4,25,3,1,0
2,2,4,4,25,3,0,0
2,3,4,4,25,3,1,0
2,3,4,4,25,3,0,0
1,1,4,4,25,4,1,0
1,1,4,4,25,4,0,0
1,2,4,4,25,4,1,0
1,2,4,4,25,4,0,0
1,3,4,4,25,4,1,0
1,3,4,4,25,4,0,0
2,1,4,4,25,4,1,0
2,1,4,4,25,4,0,0
2,2,4,4,25,4,1,0
2,2,4,4,25,4,0,0
2,3,4,4,25,4,1,0
2,3,4,4,25,4,0,0
1,1,4,4,25,5,1,0
1,1,4,4,25,5,0,0
1,2,4,4,25,5,1,0
1,2,4,4,25,5,0,0
1,3,4,4,25,5,1,0
1,3,4,4,25,5,0,0
2,1,4,4,25,5,1,0
2,1,4,4,25,5,0,0
2,2,4,4,25,5,1,0
2,2,4,4,25,5,0,0
2,3,4,4,25,5,1,0
2,3,4,4,25,5,0,0
1,1,4,4,25,6,1,0
1,1,4,4,25,6,0,0
1,2,4,4,25,6,1,0
1,2,4,4,25,6,0,0
1,3,4,4,25,6,1,0
1,3,4,4,25,6,0,0
2,1,4,4,25,6,1,0
2,1,4,4,25,6,0,0
2,2,4,4,25,6,1,0
2,2,4,4,25,6,0,0
2,3,4,4,25,6,1,0
2,3,4,4,25,6,0,0
1,1,4,4,25,7,1,0
1,1,4,4,25,7,0,0
1,2,4,4,25,7,1,0
1,2,4,4,25,7,0,0
1,3,4,4,25,7,1,0
1,3,4,4,25,7,0,0
2,1,4,4,25,7,1,0
2,1,4,4,25,7,0,0
2,2,4,4,25,7,1,0
2,2,4,4,25,7,0,0
2,3,4,4,25,7,1,0
2,3,4,4,25,7,0,0
1,1,4,4,25,8,1,0
1,1,4,4,25,8,0,0
1,2,4,4,25,8,1,0
1,2,4,4,25,8,0,0
1,3,4,4,25,8,1,0
1,3,4,4,25,8,0,0
2,1,4,4,25,8,1,0
2,1,4,4,25,8,0,0
2,2,4,4,25,8,1,0
2,2,4,4,25,8,0,0
2,3,4,4,25,8,1,0
2,3,4,4,25,8,0,0
1,1,4,4,25,9,1,0
1,1,4,4,25,9,0,0
1,2,4,4,25,9,1,0
1,2,4,4,25,9,0,0
1,3,4,4,25,9,1,0
1,3,4,4,25,9,0,0
2,1,4,4,25,9,1,0
2,1,4,4,25,9,0,0
2,2,4,4,25,9,1,0
2,2,4,4,25,9,0,0
2,3,4,4,25,9,1,0
2,3,4,4,25,9,0,0
1,1,4,4,25,10,1,0
1,1,4,4,25,10,0,0
1,2,4,4,25,10,1,0
1,2,4,4,25,10,0,0
1,3,4,4,25,10,1,0
1,3,4,4,25,10,0,0
2,1,4,4,25,10,1,0
2,1,4,4,25,10,0,0
2,2,4,4,25,10,1,0
2,2,4,4,25,10,0,0
2,3,4,4,25,10,1,0
2,3,4,4,25,10,0,0
1,1,4,4,26,1,1,0
1,1,4,4,26,1,0,0
1,2,4,4,26,1,1,0
1,2,4,4,26,1,0,0
1,3,4,4,26,1,1,0
1,3,4,4,26,1,0,0
2,1,4,4,26,1,1,0
2,1,4,4,26,1,0,0
2,2,4,4,26,1,1,0
2,2,4,4,26,1,0,0
2,3,4,4,26,1,1,0
2,3,4,4,26,1,0,0
1,1,4,4,26,2,1,0
1,1,4,4,26,2,0,0
1,2,4,4,26,2,1,0
1,2,4,4,26,2,0,0
1,3,4,4,26,2,1,0
1,3,4,4,26,2,0,0
2,1,4,4,26,2,1,0
2,1,4,4,26,2,0,0
2,2,4,4,26,2,1,0
2,2,4,4,26,2,0,0
2,3,4,4,26,2,1,0
2,3,4,4,26,2,0,0
1,1,4,4,26,3,1,0
1,1,4,4,26,3,0,0
1,2,4,4,26,3,1,0
1,2,4,4,26,3,0,0
1,3,4,4,26,3,1,0
1,3,4,4,26,3,0,0
2,1,4,4,26,3,1,0
2,1,4,4,26,3,0,0
2,2,4,4,26,3,1,0
2,2,4,4,26,3,0,0
2,3,4,4,26,3,1,0
2,3,4,4,26,3,0,0
1,1,4,4,26,4,1,0
1,1,4,4,26,4,0,0
1,2,4,4,26,4,1,0
1,2,4,4,26,4,0,0
1,3,4,4,26,4,1,0
1,3,4,4,26,4,0,0
2,1,4,4,26,4,1,0
2,1,4,4,26,4,0,0
2,2,4,4,26,4,1,0
2,2,4,4,26,4,0,0
2,3,4,4,26,4,1,0
2,3,4,4,26,4,0,0
1,1,4,4,26,5,1,0
1,1,4,4,26,5,0,0
1,2,4,4,26,5,1,0
1,2,4,4,26,5,0,0
1,3,4,4,26,5,1,0
1,3,4,4,26,5,0,0
2,1,4,4,26,5,1,0
2,1,4,4,26,5,0,0
2,2,4,4,26,5,1,0
2,2,4,4,26,5,0,0
2,3,4,4,26,5,1,0
2,3,4,4,26,5,0,0
1,1,4,4,26,6,1,0
1,1,4,4,26,6,0,0
1,2,4,4,26,6,1,0
1,2,4,4,26,6,0,0
1,3,4,4,26,6,1,0
1,3,4,4,26,6,0,0
2,1,4,4,26,6,1,0
2,1,4,4,26,6,0,0
2,2,4,4,26,6,1,0
2,2,4,4,26,6,0,0
2,3,4,4,26,6,1,0
2,3,4,4,26,6,0,0
1,1,4,4,26,7,1,0
1,1,4,4,26,7,0,0
1,2,4,4,26,7,1,0
1,2,4,4,26,7,0,0
1,3,4,4,26,7,1,0
1,3,4,4,26,7,0,0
2,1,4,4,26,7,1,0
2,1,4,4,26,7,0,0
2,2,4,4,26,7,1,0
2,2,4,4,26,7,0,0
2,3,4,4,26,7,1,0
2,3,4,4,26,7,0,0
1,1,4,4,26,8,1,0
1,1,4,4,26,8,0,0
1,2,4,4,26,8,1,0
1,2,4,4,26,8,0,0
1,3,4,4,26,8,1,0
1,3,4,4,26,8,0,0
2,1,4,4,26,8,1,0
2,1,4,4,26,8,0,0
2,2,4,4,26,8,1,0
2,2,4,4,26,8,0,0
2,3,4,4,26,8,1,0
2,3,4,4,26,8,0,0
1,1,4,4,26,9,1,0
1,1,4,4,26,9,0,0
1,2,4,4,26,9,1,0
1,2,4,4,26,9,0,0
1,3,4,4,26,9,1,0
1,3,4,4,26,9,0,0
2,1,4,4,26,9,1,0
2,1,4,4,26,9,0,0
2,2,4,4,26,9,1,0
2,2,4,4,26,9,0,0
2,3,4,4,26,9,1,0
2,3,4,4,26,9,0,0
1,1,4,4,26,10,1,0
1,1,4,4,26,10,0,0
1,2,4,4,26,10,1,0
1,2,4,4,26,10,0,0
1,3,4,4,26,10,1,0
1,3,4,4,26,10,0,0
2,1,4,4,26,10,1,0
2,1,4,4,26,10,0,0
2,2,4,4,26,10,1,0
2,2,4,4,26,10,0,0
2,3,4,4,26,10,1,0
2,3,4,4,26,10,0,0
1,1,4,4,27,1,1,0
1,1,4,4,27,1,0,0
1,2,4,4,27,1,1,0
1,2,4,4,27,1,0,0
1,3,4,4,27,1,1,0
1,3,4,4,27,1,0,0
2,1,4,4,27,1,1,0
2,1,4,4,27,1,0,0
2,2,4,4,27,1,1,0
2,2,4,4,27,1,0,0
2,3,4,4,27,1,1,0
2,3,4,4,27,1,0,0
1,1,4,4,27,2,1,0
1,1,4,4,27,2,0,0
1,2,4,4,27,2,1,0
1,2,4,4,27,2,0,0
1,3,4,4,27,2,1,0
1,3,4,4,27,2,0,0
2,1,4,4,27,2,1,0
2,1,4,4,27,2,0,0
2,2,4,4,27,2,1,0
2,2,4,4,27,2,0,0
2,3,4,4,27,2,1,0
2,3,4,4,27,2,0,0
1,1,4,4,27,3,1,0
1,1,4,4,27,3,0,0
1,2,4,4,27,3,1,0
1,2,4,4,27,3,0,0
1,3,4,4,27,3,1,0
1,3,4,4,27,3,0,0
2,1,4,4,27,3,1,0
2,1,4,4,27,3,0,0
2,2,4,4,27,3,1,0
2,2,4,4,27,3,0,0
2,3,4,4,27,3,1,0
2,3,4,4,27,3,0,0
1,1,4,4,27,4,1,0
1,1,4,4,27,4,0,0
1,2,4,4,27,4,1,0
1,2,4,4,27,4,0,0
1,3,4,4,27,4,1,0
1,3,4,4,27,4,0,0
2,1,4,4,27,4,1,0
2,1,4,4,27,4,0,0
2,2,4,4,27,4,1,0
2,2,4,4,27,4,0,0
2,3,4,4,27,4,1,0
2,3,4,4,27,4,0,0
1,1,4,4,27,5,1,0
1,1,4,4,27,5,0,0
1,2,4,4,27,5,1,0
1,2,4,4,27,5,0,0
1,3,4,4,27,5,1,0
1,3,4,4,27,5,0,0
2,1,4,4,27,5,1,0
2,1,4,4,27,5,0,0
2,2,4,4,27,5,1,0
2,2,4,4,27,5,0,0
2,3,4,4,27,5,1,0
2,3,4,4,27,5,0,0
1,1,4,4,27,6,1,0
1,1,4,4,27,6,0,0
1,2,4,4,27,6,1,0
1,2,4,4,27,6,0,0
1,3,4,4,27,6,1,0
1,3,4,4,27,6,0,0
2,1,4,4,27,6,1,0
2,1,4,4,27,6,0,0
2,2,4,4,27,6,1,0
2,2,4,4,27,6,0,0
2,3,4,4,27,6,1,0
2,3,4,4,27,6,0,0
1,1,4,4,27,7,1,0
1,1,4,4,27,7,0,0
1,2,4,4,27,7,1,0
1,2,4,4,27,7,0,0
1,3,4,4,27,7,1,0
1,3,4,4,27,7,0,0
2,1,4,4,27,7,1,0
2,1,4,4,27,7,0,0
2,2,4,4,27,7,1,0
2,2,4,4,27,7,0,0
2,3,4,4,27,7,1,0
2,3,4,4,27,7,0,0
1,1,4,4,27,8,1,0
1,1,4,4,27,8,0,0
1,2,4,4,27,8,1,0
1,2,4,4,27,8,0,0
1,3,4,4,27,8,1,0
1,3,4,4,27,8,0,0
2,1,4,4,27,8,1,0
2,1,4,4,27,8,0,0
2,2,4,4,27,8,1,0
2,2,4,4,27,8,0,0
2,3,4,4,27,8,1,0
2,3,4,4,27,8,0,0
1,1,4,4,27,9,1,0
1,1,4,4,27,9,0,0
1,2,4,4,27,9,1,0
1,2,4,4,27,9,0,0
1,3,4,4,27,9,1,0
1,3,4,4,27,9,0,0
2,1,4,4,27,9,1,0
2,1,4,4,27,9,0,0
2,2,4,4,27,9,1,0
2,2,4,4,27,9,0,0
2,3,4,4,27,9,1,0
2,3,4,4,27,9,0,0
1,1,4,4,27,10,1,0
1,1,4,4,27,10,0,0
1,2,4,4,27,10,1,0
1,2,4,4,27,10,0,0
1,3,4,4,27,10,1,0
1,3,4,4,27,10,0,0
2,1,4,4,27,10,1,0
2,1,4,4,27,10,0,0
2,2,4,4,27,10,1,0
2,2,4,4,27,10,0,0
2,3,4,4,27,10,1,0
2,3,4,4,27,10,0,0
1,1,4,4,28,1,1,0
1,1,4,4,28,1,0,0
1,2,4,4,28,1,1,0
1,2,4,4,28,1,0,0
1,3,4,4,28,1,1,0
1,3,4,4,28,1,0,0
2,1,4,4,28,1,1,0
2,1,4,4,28,1,0,0
2,2,4,4,28,1,1,0
2,2,4,4,28,1,0,0
2,3,4,4,28,1,1,0
2,3,4,4,28,1,0,0
1,1,4,4,28,2,1,0
1,1,4,4,28,2,0,0
1,2,4,4,28,2,1,0
1,2,4,4,28,2,0,0
1,3,4,4,28,2,1,0
1,3,4,4,28,2,0,0
2,1,4,4,28,2,1,0
2,1,4,4,28,2,0,0
2,2,4,4,28,2,1,0
2,2,4,4,28,2,0,0
2,3,4,4,28,2,1,0
2,3,4,4,28,2,0,0
1,1,4,4,28,3,1,0
1,1,4,4,28,3,0,0
1,2,4,4,28,3,1,0
1,2,4,4,28,3,0,0
1,3,4,4,28,3,1,0
1,3,4,4,28,3,0,0
2,1,4,4,28,3,1,0
2,1,4,4,28,3,0,0
2,2,4,4,28,3,1,0
2,2,4,4,28,3,0,0
2,3,4,4,28,3,1,0
2,3,4,4,28,3,0,0
1,1,4,4,28,4,1,0
1,1,4,4,28,4,0,0
1,2,4,4,28,4,1,0
1,2,4,4,28,4,0,0
1,3,4,4,28,4,1,0
1,3,4,4,28,4,0,0
2,1,4,4,28,4,1,0
2,1,4,4,28,4,0,0
2,2,4,4,28,4,1,0
2,2,4,4,28,4,0,0
2,3,4,4,28,4,1,0
2,3,4,4,28,4,0,0
1,1,4,4,28,5,1,0
1,1,4,4,28,5,0,0
1,2,4,4,28,5,1,0
1,2,4,4,28,5,0,0
1,3,4,4,28,5,1,0
1,3,4,4,28,5,0,0
2,1,4,4,28,5,1,0
2,1,4,4,28,5,0,0
2,2,4,4,28,5,1,0
2,2,4,4,28,5,0,0
2,3,4,4,28,5,1,0
2,3,4,4,28,5,0,0
1,1,4,4,28,6,1,0
1,1,4,4,28,6,0,0
1,2,4,4,28,6,1,0
1,2,4,4,28,6,0,0
1,3,4,4,28,6,1,0
1,3,4,4,28,6,0,0
2,1,4,4,28,6,1,0
2,1,4,4,28,6,0,0
2,2,4,4,28,6,1,0
2,2,4,4,28,6,0,0
2,3,4,4,28,6,1,0
2,3,4,4,28,6,0,0
1,1,4,4,28,7,1,0
1,1,4,4,28,7,0,0
1,2,4,4,28,7,1,0
1,2,4,4,28,7,0,0
1,3,4,4,28,7,1,0
1,3,4,4,28,7,0,0
2,1,4,4,28,7,1,0
2,1,4,4,28,7,0,0
2,2,4,4,28,7,1,0
2,2,4,4,28,7,0,0
2,3,4,4,28,7,1,0
2,3,4,4,28,7,0,0
1,1,4,4,28,8,1,0
1,1,4,4,28,8,0,0
1,2,4,4,28,8,1,0
1,2,4,4,28,8,0,0
1,3,4,4,28,8,1,0
1,3,4,4,28,8,0,0
2,1,4,4,28,8,1,0
2,1,4,4,28,8,0,0
2,2,4,4,28,8,1,0
2,2,4,4,28,8,0,0
2,3,4,4,28,8,1,0
2,3,4,4,28,8,0,0
1,1,4,4,28,9,1,0
1,1,4,4,28,9,0,0
1,2,4,4,28,9,1,0
1,2,4,4,28,9,0,0
1,3,4,4,28,9,1,0
1,3,4,4,28,9,0,0
2,1,4,4,28,9,1,0
2,1,4,4,28,9,0,0
2,2,4,4,28,9,1,0
2,2,4,4,28,9,0,0
2,3,4,4,28,9,1,0
2,3,4,4,28,9,0,0
1,1,4,4,28,10,1,0
1,1,4,4,28,10,0,0
1,2,4,4,28,10,1,0
1,2,4,4,28,10,0,0
1,3,4,4,28,10,1,0
1,3,4,4,28,10,0,0
2,1,4,4,28,10,1,0
2,1,4,4,28,10,0,0
2,2,4,4,28,10,1,0
2,2,4,4,28,10,0,0
2,3,4,4,28,10,1,0
2,3,4,4,28,10,0,0
1,1,4,4,29,1,1,0
1,1,4,4,29,1,0,0
1,2,4,4,29,1,1,0
1,2,4,4,29,1,0,0
1,3,4,4,29,1,1,0
1,3,4,4,29,1,0,0
2,1,4,4,29,1,1,0
2,1,4,4,29,1,0,0
2,2,4,4,29,1,1,0
2,2,4,4,29,1,0,0
2,3,4,4,29,1,1,0
2,3,4,4,29,1,0,0
1,1,4,4,29,2,1,0
1,1,4,4,29,2,0,0
1,2,4,4,29,2,1,0
1,2,4,4,29,2,0,0
1,3,4,4,29,2,1,0
1,3,4,4,29,2,0,-69.44444444444446
2,1,4,4,29,2,1,0
2,1,4,4,29,2,0,0
2,2,4,4,29,2,1,0
2,2,4,4,29,2,0,0
2,3,4,4,29,2,1,69.44444444444446
2,3,4,4,29,2,0,0
1,1,4,4,29,3,1,0
1,1,4,4,29,3,0,0
1,2,4,4,29,3,1,0
1,2,4,4,29,3,0,0
1,3,4,4,29,3,1,0
1,3,4,4,29,3,0,0
2,1,4,4,29,3,1,0
2,1,4,4,29,3,0,0
2,2,4,4,29,3,1,0
2,2,4,4,29,3,0,0
2,3,4,4,29,3,1,0
2,3,4,4,29,3,0,0
1,1,4,4,29,4,1,0
1,1,4,4,29,4,0,0
1,2,4,4,29,4,1,0
1,2,4,4,29,4,0,0
